id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
493675,Female,31,1,29.0,1,< 1 Year,No,33089.0,152.0,250
493676,Male,22,1,3.0,1,< 1 Year,No,26687.0,152.0,90
493677,Male,77,1,27.0,0,1-2 Year,Yes,21254.0,26.0,84
493678,Male,50,1,28.0,0,1-2 Year,Yes,53186.0,156.0,53
493679,Male,25,1,35.0,1,< 1 Year,Yes,38699.0,124.0,208
493680,Male,28,1,30.0,1,< 1 Year,No,25526.0,152.0,56
493681,Female,22,1,45.0,1,< 1 Year,No,35171.0,152.0,289
493682,Male,44,1,12.0,0,1-2 Year,Yes,30865.0,154.0,291
493683,Male,25,1,15.0,1,< 1 Year,No,28171.0,152.0,91
493684,Male,22,1,46.0,1,< 1 Year,No,38012.0,152.0,218
493685,Female,43,1,28.0,1,1-2 Year,No,40920.0,124.0,127
493686,Male,50,1,28.0,0,1-2 Year,Yes,23227.0,124.0,71
493687,Female,23,1,11.0,1,< 1 Year,No,2630.0,152.0,157
493688,Female,23,1,43.0,1,< 1 Year,No,32231.0,152.0,145
493689,Male,54,1,28.0,0,1-2 Year,Yes,31770.0,26.0,83
493690,Male,35,1,8.0,1,1-2 Year,No,49014.0,7.0,116
493691,Female,40,1,50.0,0,1-2 Year,Yes,2630.0,156.0,204
493692,Male,68,1,29.0,0,1-2 Year,Yes,30330.0,26.0,173
493693,Female,26,1,30.0,1,< 1 Year,No,29609.0,152.0,244
493694,Female,25,1,28.0,1,< 1 Year,No,51314.0,152.0,228
493695,Female,40,1,8.0,1,1-2 Year,No,44725.0,152.0,135
493696,Male,29,1,37.0,1,< 1 Year,No,30752.0,152.0,196
493697,Female,45,1,11.0,1,1-2 Year,No,17526.0,124.0,264
493698,Male,79,1,28.0,0,1-2 Year,Yes,50557.0,124.0,284
493699,Female,48,1,28.0,0,1-2 Year,Yes,46781.0,26.0,61
493700,Female,33,1,33.0,0,1-2 Year,Yes,30272.0,26.0,292
493701,Female,47,1,3.0,0,1-2 Year,Yes,2630.0,157.0,246
493702,Male,28,1,39.0,1,< 1 Year,No,32094.0,160.0,290
493703,Male,25,1,8.0,1,< 1 Year,No,35686.0,152.0,141
493704,Male,38,1,28.0,0,1-2 Year,Yes,40003.0,26.0,176
493705,Female,37,1,6.0,0,1-2 Year,Yes,29249.0,26.0,42
493706,Male,22,1,3.0,1,< 1 Year,No,15870.0,160.0,65
493707,Female,22,1,46.0,1,< 1 Year,No,26787.0,26.0,200
493708,Female,25,1,41.0,1,< 1 Year,No,42177.0,152.0,36
493709,Female,23,1,8.0,0,< 1 Year,Yes,40300.0,152.0,130
493710,Female,26,1,50.0,0,1-2 Year,Yes,32197.0,157.0,198
493711,Male,52,1,25.0,1,1-2 Year,No,27250.0,124.0,16
493712,Female,24,1,40.0,0,< 1 Year,Yes,30942.0,152.0,98
493713,Female,46,1,28.0,0,1-2 Year,Yes,30668.0,124.0,231
493714,Female,25,1,24.0,0,< 1 Year,Yes,25250.0,151.0,24
493715,Male,49,1,15.0,0,1-2 Year,Yes,32274.0,124.0,61
493716,Female,21,1,36.0,0,< 1 Year,Yes,32862.0,160.0,165
493717,Male,52,1,8.0,0,> 2 Years,Yes,34053.0,124.0,88
493718,Male,34,1,7.0,1,1-2 Year,No,40886.0,124.0,225
493719,Female,24,1,32.0,0,< 1 Year,Yes,23676.0,152.0,208
493720,Male,42,1,28.0,0,1-2 Year,Yes,38576.0,122.0,273
493721,Male,33,1,3.0,1,< 1 Year,Yes,24572.0,151.0,132
493722,Male,25,1,11.0,1,< 1 Year,Yes,25707.0,152.0,262
493723,Female,22,1,32.0,1,< 1 Year,No,32326.0,152.0,200
493724,Female,41,1,28.0,1,1-2 Year,No,30500.0,26.0,289
493725,Female,22,1,9.0,1,< 1 Year,No,22175.0,152.0,98
493726,Female,76,1,0.0,0,1-2 Year,No,2630.0,124.0,108
493727,Male,29,1,22.0,0,< 1 Year,Yes,26200.0,124.0,83
493728,Male,59,1,25.0,0,1-2 Year,Yes,23754.0,124.0,121
493729,Male,35,1,36.0,0,1-2 Year,Yes,32144.0,124.0,192
493730,Female,23,1,29.0,1,< 1 Year,No,27074.0,152.0,99
493731,Male,21,1,37.0,0,< 1 Year,Yes,30033.0,160.0,46
493732,Female,40,1,37.0,0,1-2 Year,Yes,30542.0,154.0,143
493733,Male,28,1,8.0,0,< 1 Year,Yes,31050.0,152.0,260
493734,Male,44,1,28.0,0,> 2 Years,Yes,51180.0,26.0,129
493735,Male,28,1,45.0,1,< 1 Year,No,22228.0,152.0,84
493736,Male,26,1,28.0,0,< 1 Year,Yes,2630.0,156.0,136
493737,Female,28,1,50.0,1,< 1 Year,No,35742.0,152.0,38
493738,Female,24,1,29.0,1,< 1 Year,No,34256.0,152.0,209
493739,Female,25,1,27.0,0,< 1 Year,Yes,23994.0,26.0,226
493740,Female,26,1,45.0,1,< 1 Year,No,25365.0,152.0,105
493741,Male,41,1,48.0,0,1-2 Year,No,2630.0,154.0,141
493742,Male,24,1,8.0,1,< 1 Year,No,32538.0,151.0,212
493743,Female,47,1,28.0,0,1-2 Year,Yes,28359.0,26.0,248
493744,Female,46,1,43.0,0,1-2 Year,Yes,36197.0,124.0,175
493745,Female,29,1,41.0,0,< 1 Year,Yes,32294.0,26.0,164
493746,Female,23,1,8.0,1,< 1 Year,No,28780.0,152.0,126
493747,Male,46,1,28.0,0,1-2 Year,Yes,36240.0,124.0,142
493748,Male,49,1,3.0,0,1-2 Year,Yes,2630.0,156.0,256
493749,Male,44,1,41.0,1,1-2 Year,No,35367.0,12.0,115
493750,Female,68,1,28.0,1,1-2 Year,No,46920.0,124.0,75
493751,Male,65,1,8.0,0,1-2 Year,Yes,60101.0,124.0,113
493752,Male,30,1,28.0,0,< 1 Year,Yes,32145.0,124.0,119
493753,Male,40,1,33.0,1,1-2 Year,No,33941.0,138.0,162
493754,Male,47,1,41.0,0,1-2 Year,Yes,32660.0,124.0,192
493755,Male,53,1,18.0,0,1-2 Year,Yes,31631.0,131.0,255
493756,Female,50,1,48.0,1,1-2 Year,No,2630.0,124.0,219
493757,Male,35,1,33.0,0,1-2 Year,Yes,32542.0,124.0,213
493758,Male,35,1,8.0,0,1-2 Year,Yes,40768.0,26.0,160
493759,Female,70,1,28.0,0,1-2 Year,Yes,40205.0,26.0,214
493760,Female,25,1,11.0,1,< 1 Year,No,28373.0,152.0,249
493761,Female,41,1,5.0,0,1-2 Year,Yes,18313.0,124.0,267
493762,Male,68,1,28.0,0,1-2 Year,Yes,24372.0,61.0,273
493763,Female,71,1,28.0,0,> 2 Years,Yes,50542.0,156.0,171
493764,Male,48,1,28.0,0,1-2 Year,Yes,34810.0,139.0,248
493765,Female,22,1,30.0,1,< 1 Year,No,29541.0,152.0,181
493766,Male,57,1,52.0,0,1-2 Year,Yes,2630.0,124.0,192
493767,Male,21,1,41.0,0,< 1 Year,Yes,13923.0,160.0,230
493768,Male,41,1,9.0,0,> 2 Years,Yes,30558.0,124.0,250
493769,Male,61,1,8.0,1,1-2 Year,No,46599.0,7.0,117
493770,Male,64,1,29.0,0,> 2 Years,Yes,41478.0,124.0,69
493771,Male,51,1,8.0,0,1-2 Year,Yes,39512.0,124.0,30
493772,Female,34,1,37.0,1,1-2 Year,No,2630.0,152.0,158
493773,Female,44,1,28.0,0,1-2 Year,Yes,34225.0,124.0,113
493774,Female,54,1,28.0,0,1-2 Year,Yes,44996.0,52.0,209
493775,Male,48,1,28.0,0,1-2 Year,Yes,35264.0,26.0,158
493776,Male,42,1,28.0,0,> 2 Years,Yes,33205.0,26.0,141
493777,Male,38,1,46.0,0,1-2 Year,No,24863.0,124.0,204
493778,Male,44,1,46.0,1,1-2 Year,No,30947.0,124.0,156
493779,Male,51,1,39.0,1,1-2 Year,No,2630.0,124.0,73
493780,Male,62,1,28.0,0,1-2 Year,Yes,42009.0,154.0,189
493781,Female,49,1,48.0,1,1-2 Year,No,2630.0,124.0,108
493782,Female,44,1,26.0,1,1-2 Year,No,30535.0,22.0,45
493783,Female,23,1,10.0,1,< 1 Year,No,24471.0,152.0,249
493784,Female,27,1,35.0,0,< 1 Year,Yes,73361.0,152.0,183
493785,Female,68,1,28.0,1,1-2 Year,No,2630.0,122.0,92
493786,Male,59,1,30.0,1,1-2 Year,No,21504.0,152.0,283
493787,Male,45,1,8.0,1,1-2 Year,No,37728.0,124.0,120
493788,Male,41,1,28.0,0,1-2 Year,Yes,52131.0,25.0,98
493789,Female,24,1,28.0,0,< 1 Year,No,40989.0,152.0,53
493790,Male,24,1,46.0,1,< 1 Year,No,2630.0,152.0,202
493791,Female,29,1,14.0,0,< 1 Year,Yes,26429.0,152.0,262
493792,Female,28,1,15.0,1,< 1 Year,No,47719.0,152.0,251
493793,Male,25,1,30.0,0,1-2 Year,Yes,22040.0,157.0,182
493794,Male,26,1,15.0,0,< 1 Year,No,30229.0,152.0,54
493795,Female,50,1,28.0,0,> 2 Years,Yes,46220.0,3.0,31
493796,Female,43,1,22.0,0,1-2 Year,No,47922.0,26.0,144
493797,Male,42,1,28.0,0,1-2 Year,Yes,26676.0,124.0,42
493798,Female,21,1,15.0,1,< 1 Year,No,33898.0,160.0,28
493799,Male,47,1,8.0,1,1-2 Year,No,22194.0,26.0,289
493800,Female,25,1,5.0,0,< 1 Year,No,24560.0,152.0,267
493801,Female,21,1,44.0,0,< 1 Year,Yes,2630.0,152.0,86
493802,Male,52,1,14.0,1,1-2 Year,No,37440.0,26.0,79
493803,Male,47,1,28.0,0,1-2 Year,Yes,2630.0,30.0,66
493804,Male,69,1,28.0,0,1-2 Year,Yes,30906.0,122.0,74
493805,Male,52,1,29.0,1,1-2 Year,Yes,27715.0,26.0,216
493806,Female,25,1,43.0,1,< 1 Year,No,23985.0,152.0,145
493807,Male,35,1,28.0,0,1-2 Year,Yes,36835.0,26.0,104
493808,Female,54,1,19.0,0,1-2 Year,No,29243.0,30.0,228
493809,Male,53,1,18.0,1,1-2 Year,Yes,33470.0,26.0,230
493810,Female,25,1,8.0,0,< 1 Year,Yes,2630.0,152.0,94
493811,Male,37,1,43.0,1,1-2 Year,No,2630.0,124.0,222
493812,Female,41,1,28.0,0,1-2 Year,Yes,47823.0,26.0,183
493813,Female,41,1,28.0,0,1-2 Year,No,35490.0,26.0,194
493814,Male,51,1,25.0,0,> 2 Years,Yes,27638.0,124.0,214
493815,Female,46,1,28.0,0,1-2 Year,Yes,48189.0,26.0,70
493816,Female,24,1,45.0,0,1-2 Year,Yes,26815.0,124.0,66
493817,Male,24,1,6.0,1,< 1 Year,No,23332.0,152.0,186
493818,Male,31,1,3.0,1,< 1 Year,No,18566.0,26.0,53
493819,Female,34,1,28.0,0,1-2 Year,Yes,38019.0,122.0,262
493820,Male,27,1,28.0,1,< 1 Year,No,90198.0,152.0,138
493821,Female,51,1,37.0,0,1-2 Year,Yes,31102.0,128.0,185
493822,Female,21,1,8.0,0,< 1 Year,Yes,45913.0,152.0,213
493823,Female,23,1,3.0,1,< 1 Year,No,31914.0,152.0,52
493824,Male,56,1,1.0,0,1-2 Year,Yes,2630.0,26.0,259
493825,Male,60,1,28.0,0,1-2 Year,Yes,27136.0,26.0,25
493826,Female,23,1,8.0,1,< 1 Year,No,40506.0,151.0,268
493827,Male,45,1,5.0,0,1-2 Year,Yes,30040.0,124.0,110
493828,Female,55,1,29.0,0,1-2 Year,Yes,37534.0,26.0,137
493829,Female,29,1,21.0,0,< 1 Year,Yes,31171.0,152.0,70
493830,Female,22,1,48.0,0,1-2 Year,Yes,2630.0,124.0,208
493831,Male,30,1,45.0,0,< 1 Year,Yes,25090.0,152.0,281
493832,Male,49,1,0.0,0,1-2 Year,Yes,2630.0,26.0,262
493833,Male,23,1,39.0,0,< 1 Year,Yes,2630.0,151.0,72
493834,Male,51,1,23.0,1,1-2 Year,No,27869.0,26.0,299
493835,Male,24,1,50.0,1,< 1 Year,No,33876.0,152.0,122
493836,Female,23,1,47.0,1,< 1 Year,No,34014.0,152.0,236
493837,Male,54,1,28.0,0,1-2 Year,Yes,37123.0,60.0,127
493838,Female,37,1,8.0,0,1-2 Year,No,28087.0,152.0,239
493839,Female,27,1,5.0,1,< 1 Year,No,2630.0,152.0,282
493840,Female,27,1,21.0,1,< 1 Year,No,25444.0,152.0,298
493841,Female,31,1,8.0,1,< 1 Year,No,36764.0,152.0,174
493842,Male,38,1,6.0,0,1-2 Year,Yes,27060.0,124.0,54
493843,Female,39,1,3.0,0,1-2 Year,Yes,24335.0,124.0,154
493844,Male,27,1,41.0,1,< 1 Year,No,27599.0,152.0,30
493845,Female,24,1,35.0,1,< 1 Year,No,29560.0,152.0,60
493846,Male,48,1,7.0,1,1-2 Year,No,2630.0,124.0,30
493847,Male,67,1,28.0,1,1-2 Year,No,34134.0,152.0,284
493848,Male,22,1,28.0,0,< 1 Year,No,36433.0,152.0,222
493849,Female,25,1,41.0,1,< 1 Year,No,30927.0,152.0,267
493850,Female,23,1,8.0,1,< 1 Year,No,35292.0,152.0,29
493851,Female,43,1,15.0,0,1-2 Year,Yes,34380.0,14.0,60
493852,Male,39,1,28.0,1,1-2 Year,No,31323.0,122.0,102
493853,Female,66,1,28.0,1,1-2 Year,No,42670.0,26.0,216
493854,Female,65,1,28.0,0,> 2 Years,Yes,32107.0,54.0,262
493855,Male,49,1,28.0,0,1-2 Year,Yes,42710.0,124.0,294
493856,Male,74,1,28.0,0,1-2 Year,Yes,46480.0,55.0,230
493857,Male,21,1,28.0,1,1-2 Year,No,2630.0,156.0,58
493858,Male,39,1,35.0,0,> 2 Years,Yes,2630.0,26.0,156
493859,Male,21,1,30.0,1,< 1 Year,No,41896.0,160.0,122
493860,Female,23,1,32.0,0,< 1 Year,No,2630.0,152.0,290
493861,Male,43,1,41.0,0,1-2 Year,Yes,50536.0,124.0,202
493862,Female,47,1,11.0,0,1-2 Year,Yes,41925.0,120.0,88
493863,Male,50,1,29.0,0,1-2 Year,Yes,37032.0,124.0,166
493864,Female,27,1,50.0,1,< 1 Year,No,40063.0,152.0,106
493865,Male,46,1,36.0,0,1-2 Year,Yes,41997.0,156.0,99
493866,Female,41,1,28.0,0,> 2 Years,Yes,29312.0,60.0,132
493867,Female,25,1,41.0,1,< 1 Year,No,23662.0,152.0,144
493868,Female,60,1,28.0,0,1-2 Year,No,29238.0,124.0,225
493869,Female,37,1,41.0,0,1-2 Year,Yes,27632.0,124.0,234
493870,Male,22,1,15.0,1,< 1 Year,No,28447.0,152.0,76
493871,Female,54,1,28.0,1,1-2 Year,No,54168.0,124.0,206
493872,Male,55,1,28.0,0,1-2 Year,Yes,40301.0,26.0,178
493873,Male,44,1,28.0,0,1-2 Year,Yes,36886.0,124.0,169
493874,Male,56,1,28.0,1,1-2 Year,No,80184.0,124.0,119
493875,Female,21,1,28.0,0,< 1 Year,Yes,32357.0,26.0,264
493876,Female,53,1,29.0,0,1-2 Year,Yes,33798.0,31.0,90
493877,Male,68,1,11.0,1,1-2 Year,No,58466.0,124.0,233
493878,Male,48,1,45.0,0,1-2 Year,No,32212.0,124.0,134
493879,Male,36,1,2.0,1,1-2 Year,No,38035.0,124.0,133
493880,Male,50,1,28.0,0,1-2 Year,Yes,35868.0,52.0,28
493881,Male,32,1,35.0,1,< 1 Year,No,41676.0,152.0,216
493882,Male,27,1,3.0,1,< 1 Year,No,42263.0,152.0,155
493883,Male,38,1,28.0,0,1-2 Year,Yes,31990.0,122.0,121
493884,Male,49,1,28.0,0,1-2 Year,Yes,69856.0,26.0,125
493885,Male,48,1,28.0,0,1-2 Year,Yes,71769.0,26.0,183
493886,Male,30,1,50.0,0,< 1 Year,Yes,29897.0,152.0,232
493887,Male,40,1,28.0,1,1-2 Year,Yes,33750.0,31.0,230
493888,Male,25,1,26.0,0,< 1 Year,Yes,30305.0,152.0,253
493889,Male,60,1,8.0,0,1-2 Year,No,34878.0,124.0,146
493890,Female,32,1,7.0,0,1-2 Year,Yes,29487.0,154.0,99
493891,Male,56,1,14.0,1,1-2 Year,Yes,27188.0,30.0,174
493892,Male,53,1,10.0,0,1-2 Year,No,2630.0,124.0,91
493893,Female,31,1,16.0,1,< 1 Year,No,37980.0,152.0,272
493894,Female,21,1,3.0,1,< 1 Year,No,33071.0,160.0,230
493895,Male,76,1,31.0,1,1-2 Year,Yes,2630.0,30.0,53
493896,Male,22,1,28.0,0,< 1 Year,Yes,35831.0,152.0,123
493897,Male,38,1,41.0,1,1-2 Year,No,37359.0,152.0,122
493898,Female,64,1,30.0,0,1-2 Year,Yes,34945.0,26.0,242
493899,Male,29,1,14.0,1,< 1 Year,No,36777.0,152.0,186
493900,Female,37,1,28.0,0,1-2 Year,No,36960.0,122.0,267
493901,Male,41,1,32.0,0,1-2 Year,Yes,35396.0,31.0,72
493902,Male,22,1,50.0,1,< 1 Year,No,21197.0,152.0,207
493903,Male,23,1,30.0,0,< 1 Year,Yes,24802.0,152.0,243
493904,Male,22,1,8.0,1,< 1 Year,No,38612.0,160.0,122
493905,Female,30,1,8.0,1,< 1 Year,No,29666.0,152.0,212
493906,Female,23,1,28.0,0,1-2 Year,Yes,40285.0,124.0,62
493907,Female,63,1,28.0,0,1-2 Year,Yes,43268.0,61.0,163
493908,Male,40,1,9.0,0,1-2 Year,Yes,2630.0,157.0,187
493909,Female,69,1,45.0,0,1-2 Year,Yes,28884.0,26.0,229
493910,Female,23,1,3.0,0,< 1 Year,Yes,20620.0,152.0,200
493911,Male,28,1,46.0,1,< 1 Year,No,19445.0,152.0,192
493912,Male,61,1,14.0,0,> 2 Years,Yes,34786.0,26.0,128
493913,Male,56,1,39.0,0,1-2 Year,No,38960.0,26.0,299
493914,Female,50,1,28.0,0,1-2 Year,Yes,46509.0,55.0,62
493915,Female,24,1,37.0,0,< 1 Year,Yes,26103.0,152.0,14
493916,Female,75,1,7.0,0,> 2 Years,Yes,95150.0,124.0,30
493917,Male,25,1,41.0,1,< 1 Year,No,36875.0,152.0,203
493918,Female,60,1,41.0,0,1-2 Year,Yes,14110.0,153.0,103
493919,Female,73,1,20.0,1,1-2 Year,No,2630.0,124.0,281
493920,Female,66,1,43.0,0,1-2 Year,Yes,39768.0,124.0,206
493921,Male,26,1,29.0,1,< 1 Year,No,34827.0,152.0,57
493922,Female,22,1,33.0,1,< 1 Year,No,55378.0,152.0,216
493923,Female,61,1,28.0,0,1-2 Year,Yes,2630.0,156.0,64
493924,Female,21,1,8.0,0,1-2 Year,Yes,43630.0,124.0,158
493925,Male,31,1,8.0,0,1-2 Year,Yes,28422.0,124.0,90
493926,Female,49,1,45.0,1,1-2 Year,No,17892.0,26.0,183
493927,Male,23,1,47.0,0,< 1 Year,No,26874.0,26.0,180
493928,Male,31,1,49.0,0,< 1 Year,No,2630.0,152.0,102
493929,Female,43,1,28.0,0,1-2 Year,Yes,36692.0,26.0,139
493930,Female,24,1,15.0,0,< 1 Year,No,33901.0,152.0,170
493931,Female,27,1,28.0,0,< 1 Year,Yes,33686.0,160.0,212
493932,Male,22,1,43.0,0,< 1 Year,Yes,47899.0,160.0,86
493933,Female,27,1,46.0,0,1-2 Year,Yes,30859.0,163.0,290
493934,Female,66,1,28.0,1,1-2 Year,No,38612.0,26.0,292
493935,Female,23,1,46.0,1,< 1 Year,No,43528.0,152.0,86
493936,Male,28,1,6.0,1,< 1 Year,No,32978.0,152.0,173
493937,Male,48,1,48.0,0,> 2 Years,Yes,2630.0,26.0,50
493938,Male,47,1,35.0,0,1-2 Year,Yes,2630.0,124.0,192
493939,Female,25,1,44.0,0,< 1 Year,Yes,25297.0,152.0,229
493940,Female,24,1,41.0,1,< 1 Year,No,39588.0,152.0,276
493941,Female,37,1,28.0,0,1-2 Year,No,31697.0,35.0,279
493942,Male,48,1,33.0,0,1-2 Year,Yes,2630.0,26.0,254
493943,Male,44,1,43.0,0,1-2 Year,Yes,25239.0,124.0,160
493944,Female,27,1,10.0,1,< 1 Year,No,26771.0,152.0,229
493945,Female,23,1,45.0,0,< 1 Year,Yes,26041.0,152.0,212
493946,Male,23,1,6.0,1,< 1 Year,No,26148.0,152.0,26
493947,Female,27,1,8.0,0,< 1 Year,Yes,45209.0,152.0,161
493948,Male,64,1,41.0,0,1-2 Year,Yes,44025.0,12.0,183
493949,Female,26,1,11.0,1,< 1 Year,No,36330.0,152.0,293
493950,Male,48,1,28.0,0,1-2 Year,No,29729.0,124.0,248
493951,Male,24,1,8.0,0,< 1 Year,Yes,74951.0,152.0,142
493952,Male,26,1,43.0,1,< 1 Year,No,29940.0,152.0,25
493953,Female,25,1,10.0,1,< 1 Year,No,36784.0,152.0,182
493954,Female,28,1,46.0,0,< 1 Year,Yes,29963.0,152.0,144
493955,Male,49,1,8.0,0,1-2 Year,Yes,45259.0,7.0,285
493956,Male,44,1,9.0,0,1-2 Year,Yes,46903.0,124.0,109
493957,Male,66,1,3.0,1,1-2 Year,No,33002.0,122.0,209
493958,Male,23,1,8.0,0,< 1 Year,Yes,36838.0,152.0,213
493959,Female,23,1,2.0,0,< 1 Year,Yes,24629.0,152.0,71
493960,Male,27,1,33.0,1,< 1 Year,No,27591.0,151.0,207
493961,Male,40,1,28.0,0,1-2 Year,Yes,2630.0,26.0,153
493962,Male,37,1,28.0,0,1-2 Year,Yes,40595.0,55.0,197
493963,Male,37,1,46.0,1,1-2 Year,No,32679.0,152.0,144
493964,Male,48,1,48.0,0,1-2 Year,No,2630.0,26.0,83
493965,Female,38,1,21.0,1,1-2 Year,No,2630.0,157.0,36
493966,Male,45,1,29.0,0,1-2 Year,Yes,2630.0,26.0,226
493967,Male,25,1,41.0,1,< 1 Year,No,51276.0,152.0,242
493968,Male,39,1,28.0,1,1-2 Year,No,39785.0,124.0,195
493969,Male,36,1,8.0,0,1-2 Year,No,29903.0,124.0,154
493970,Male,23,1,28.0,1,< 1 Year,No,56879.0,152.0,261
493971,Male,64,1,46.0,1,1-2 Year,No,41501.0,122.0,223
493972,Female,33,1,38.0,0,< 1 Year,Yes,31344.0,124.0,31
493973,Male,21,1,16.0,0,< 1 Year,Yes,31767.0,152.0,126
493974,Female,21,1,43.0,1,< 1 Year,No,2630.0,160.0,146
493975,Female,26,1,30.0,0,< 1 Year,No,17362.0,152.0,51
493976,Female,60,1,28.0,1,1-2 Year,No,37561.0,60.0,253
493977,Male,39,1,28.0,0,1-2 Year,Yes,48393.0,26.0,175
493978,Female,27,1,30.0,1,< 1 Year,No,24229.0,152.0,110
493979,Male,47,1,8.0,0,1-2 Year,Yes,33451.0,124.0,250
493980,Male,24,1,28.0,0,< 1 Year,No,2630.0,1.0,127
493981,Female,26,1,46.0,1,1-2 Year,No,28477.0,124.0,14
493982,Female,46,1,41.0,0,1-2 Year,Yes,32579.0,12.0,85
493983,Male,56,1,45.0,0,> 2 Years,Yes,2630.0,157.0,263
493984,Male,49,1,50.0,1,1-2 Year,No,35770.0,124.0,53
493985,Female,31,1,2.0,0,< 1 Year,Yes,2630.0,152.0,187
493986,Male,44,1,22.0,1,1-2 Year,No,35686.0,26.0,150
493987,Female,24,1,3.0,0,< 1 Year,Yes,43849.0,152.0,296
493988,Male,23,1,28.0,0,1-2 Year,Yes,2630.0,157.0,268
493989,Female,27,1,41.0,0,1-2 Year,Yes,25564.0,136.0,131
493990,Female,63,1,28.0,0,1-2 Year,No,30188.0,26.0,189
493991,Female,45,1,28.0,1,1-2 Year,No,35872.0,26.0,205
493992,Female,71,1,31.0,1,1-2 Year,No,2630.0,9.0,19
493993,Male,50,1,11.0,0,1-2 Year,Yes,26988.0,124.0,33
493994,Female,47,1,50.0,1,1-2 Year,No,39853.0,152.0,206
493995,Male,44,1,23.0,1,1-2 Year,Yes,29938.0,163.0,85
493996,Male,40,1,28.0,0,1-2 Year,Yes,37257.0,152.0,252
493997,Male,35,1,30.0,1,1-2 Year,No,33876.0,152.0,16
493998,Male,43,1,28.0,0,1-2 Year,Yes,39910.0,156.0,165
493999,Male,43,1,11.0,0,1-2 Year,Yes,2630.0,157.0,251
494000,Female,44,1,28.0,1,1-2 Year,No,37363.0,26.0,25
494001,Male,49,1,28.0,0,1-2 Year,Yes,34198.0,124.0,252
494002,Female,25,1,27.0,1,< 1 Year,No,26143.0,152.0,215
494003,Male,25,1,11.0,1,< 1 Year,No,2630.0,152.0,254
494004,Female,51,1,29.0,0,1-2 Year,Yes,2630.0,157.0,16
494005,Male,47,1,28.0,0,1-2 Year,Yes,47477.0,26.0,81
494006,Male,34,1,13.0,1,1-2 Year,No,21294.0,124.0,256
494007,Male,38,1,3.0,1,1-2 Year,No,20577.0,124.0,194
494008,Male,27,1,24.0,1,< 1 Year,No,31691.0,152.0,86
494009,Female,64,1,3.0,0,1-2 Year,Yes,2630.0,119.0,249
494010,Female,66,1,28.0,1,1-2 Year,No,65004.0,122.0,257
494011,Male,22,1,37.0,1,< 1 Year,No,37082.0,152.0,181
494012,Male,25,1,8.0,0,< 1 Year,No,60873.0,152.0,192
494013,Female,23,1,8.0,0,< 1 Year,No,25559.0,152.0,197
494014,Female,26,1,28.0,1,< 1 Year,No,63876.0,152.0,36
494015,Female,58,1,30.0,0,1-2 Year,Yes,45139.0,124.0,88
494016,Male,68,1,39.0,0,> 2 Years,Yes,2630.0,124.0,112
494017,Female,41,1,24.0,0,1-2 Year,Yes,31887.0,124.0,255
494018,Female,56,1,28.0,0,1-2 Year,Yes,46664.0,24.0,77
494019,Female,48,1,28.0,0,1-2 Year,No,46269.0,26.0,18
494020,Female,24,1,24.0,0,< 1 Year,No,33176.0,152.0,135
494021,Female,42,1,14.0,1,1-2 Year,No,33470.0,124.0,18
494022,Male,49,1,28.0,0,1-2 Year,Yes,56369.0,26.0,250
494023,Male,74,1,28.0,0,> 2 Years,Yes,44096.0,55.0,291
494024,Male,48,1,2.0,0,1-2 Year,Yes,28895.0,152.0,232
494025,Male,29,1,18.0,1,< 1 Year,No,27334.0,152.0,158
494026,Male,48,1,28.0,0,1-2 Year,Yes,2630.0,60.0,36
494027,Male,29,1,18.0,1,< 1 Year,No,28994.0,152.0,197
494028,Male,51,1,3.0,0,1-2 Year,Yes,44624.0,157.0,93
494029,Male,26,1,18.0,1,< 1 Year,No,29524.0,152.0,125
494030,Female,34,1,28.0,1,1-2 Year,No,54607.0,124.0,121
494031,Male,47,1,7.0,0,1-2 Year,Yes,2630.0,26.0,264
494032,Male,58,1,31.0,0,1-2 Year,Yes,2630.0,124.0,279
494033,Female,23,1,36.0,0,< 1 Year,No,23788.0,152.0,182
494034,Male,22,1,46.0,0,< 1 Year,Yes,23293.0,152.0,125
494035,Male,65,1,46.0,1,1-2 Year,No,26213.0,124.0,232
494036,Female,63,1,28.0,1,1-2 Year,No,48144.0,26.0,283
494037,Male,66,1,50.0,0,1-2 Year,Yes,35047.0,124.0,127
494038,Female,24,1,11.0,1,< 1 Year,No,37976.0,163.0,197
494039,Female,32,1,45.0,1,< 1 Year,No,27477.0,152.0,168
494040,Female,34,1,15.0,1,1-2 Year,No,21433.0,152.0,174
494041,Female,30,1,3.0,0,< 1 Year,Yes,2630.0,160.0,294
494042,Male,37,1,33.0,0,1-2 Year,Yes,22906.0,156.0,278
494043,Female,20,1,45.0,0,< 1 Year,Yes,26512.0,160.0,192
494044,Male,24,1,33.0,1,< 1 Year,No,26636.0,152.0,138
494045,Male,49,1,28.0,0,1-2 Year,Yes,28903.0,26.0,220
494046,Female,21,1,14.0,1,< 1 Year,No,24792.0,160.0,261
494047,Male,67,1,40.0,1,1-2 Year,No,2630.0,16.0,95
494048,Female,49,1,28.0,0,> 2 Years,Yes,39730.0,26.0,253
494049,Male,41,1,28.0,1,1-2 Year,No,32571.0,52.0,241
494050,Female,25,1,49.0,0,< 1 Year,Yes,30200.0,152.0,282
