Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
0,47,1,14.0,0,2,1,20784.0,154.0,31,1
0,45,1,46.0,0,3,1,37639.0,124.0,151,1
1,43,1,28.0,0,2,1,43464.0,124.0,289,1
1,48,1,47.0,0,2,1,29102.0,other,106,1
1,43,1,28.0,0,2,1,47925.0,124.0,249,1
0,57,1,28.0,0,3,1,24476.0,26.0,121,1
0,50,1,28.0,0,3,1,38905.0,other,64,1
0,42,1,28.0,0,2,1,35819.0,26.0,281,1
1,46,1,46.0,0,2,1,29994.0,124.0,29,1
0,45,1,8.0,0,2,1,39026.0,26.0,15,1
1,47,1,46.0,0,2,1,37366.0,26.0,68,1
0,52,1,28.0,0,2,1,2630.0,26.0,194,1
1,37,1,28.0,0,2,1,49689.0,122.0,70,1
1,38,1,30.0,0,2,1,33786.0,124.0,149,1
1,59,1,28.0,0,2,1,30155.0,26.0,146,1
1,57,1,8.0,0,2,1,40670.0,26.0,13,1
0,39,1,41.0,0,2,1,38212.0,124.0,224,1
0,49,1,8.0,0,2,1,2630.0,26.0,58,1
0,29,1,28.0,0,2,1,2630.0,124.0,233,1
0,67,1,3.0,0,2,1,35250.0,26.0,136,1
0,50,1,45.0,0,2,1,31417.0,26.0,131,1
0,37,1,28.0,0,2,1,27078.0,124.0,212,1
0,50,1,other,0,2,1,2630.0,124.0,195,1
0,40,1,28.0,0,2,1,45980.0,124.0,147,1
1,35,1,28.0,0,2,1,36351.0,26.0,93,1
0,53,1,28.0,0,3,1,28341.0,26.0,191,1
0,55,1,28.0,0,1,1,54161.0,26.0,190,1
0,23,1,10.0,0,1,0,2630.0,152.0,27,1
0,47,1,15.0,0,2,1,26140.0,124.0,31,1
1,25,1,36.0,0,1,1,2630.0,152.0,71,1
1,47,1,28.0,0,2,1,50583.0,26.0,256,1
1,77,1,28.0,0,2,1,28072.0,26.0,74,1
0,44,1,28.0,0,2,1,38962.0,124.0,287,1
1,44,1,28.0,0,2,1,37863.0,26.0,210,1
0,44,1,29.0,0,2,1,41993.0,124.0,49,1
1,46,1,28.0,0,2,1,30086.0,other,90,1
1,43,1,28.0,0,2,1,75312.0,124.0,186,1
1,41,1,28.0,0,2,1,35977.0,26.0,234,1
0,61,1,15.0,0,2,1,2630.0,26.0,228,1
1,24,1,46.0,0,1,1,51693.0,160.0,221,1
0,49,1,28.0,0,2,1,2630.0,26.0,272,1
1,51,1,10.0,0,2,0,19774.0,157.0,153,1
1,47,1,28.0,0,2,1,52529.0,26.0,265,1
1,27,1,13.0,0,2,1,27094.0,124.0,85,1
1,42,1,28.0,0,2,1,48105.0,26.0,98,1
1,47,1,28.0,0,2,1,32480.0,26.0,169,1
0,62,1,28.0,0,2,1,50189.0,26.0,75,1
1,51,1,46.0,0,2,1,40208.0,124.0,29,1
0,54,1,47.0,0,3,1,2630.0,26.0,41,1
0,45,1,other,0,2,1,33767.0,124.0,194,1
0,72,1,29.0,0,2,1,42386.0,26.0,32,1
1,34,1,11.0,0,2,1,33565.0,157.0,81,1
0,46,1,28.0,0,2,1,28029.0,other,65,1
1,31,1,29.0,0,1,0,37090.0,26.0,37,1
0,47,1,8.0,0,2,1,43489.0,124.0,287,1
0,23,1,39.0,0,1,1,37274.0,152.0,178,1
1,32,1,other,0,1,1,24445.0,124.0,162,1
1,43,1,28.0,0,2,1,27643.0,124.0,125,1
0,38,1,28.0,0,2,1,42358.0,124.0,297,1
0,34,1,28.0,0,2,1,37492.0,124.0,70,1
0,46,1,28.0,0,2,1,44315.0,26.0,57,1
0,35,1,3.0,0,2,1,26235.0,124.0,284,1
0,33,1,41.0,0,1,1,28651.0,other,78,1
1,57,1,47.0,0,2,1,19865.0,124.0,83,1
1,50,1,28.0,0,2,1,24501.0,26.0,54,1
1,56,1,28.0,0,2,1,59991.0,other,19,1
0,43,1,other,0,2,1,25952.0,124.0,115,1
1,40,1,50.0,0,2,1,34809.0,154.0,233,1
1,48,1,28.0,0,2,1,41585.0,122.0,131,1
0,35,1,3.0,0,2,1,40941.0,124.0,184,1
0,37,1,other,0,2,1,2630.0,124.0,171,1
1,48,1,3.0,0,2,1,2630.0,26.0,233,1
0,34,1,37.0,0,2,1,37112.0,156.0,183,1
0,31,1,28.0,0,1,1,45687.0,26.0,237,1
0,59,1,28.0,0,3,1,31151.0,122.0,169,1
1,42,1,41.0,0,3,1,31579.0,26.0,83,1
0,24,1,2.0,0,1,1,38390.0,152.0,296,1
1,37,1,28.0,0,2,1,38077.0,26.0,165,1
1,45,1,28.0,0,2,1,38287.0,26.0,298,1
0,54,1,28.0,0,2,1,47716.0,124.0,202,1
0,34,1,39.0,0,2,1,35014.0,124.0,105,1
0,40,1,2.0,1,2,1,25650.0,other,246,1
0,23,1,other,0,1,1,36547.0,152.0,142,1
0,51,1,other,0,3,1,20368.0,26.0,168,1
0,72,1,other,0,3,1,38014.0,26.0,212,1
1,44,1,28.0,0,2,1,51557.0,124.0,35,1
0,44,1,41.0,0,2,1,34997.0,26.0,156,1
1,43,1,28.0,0,2,1,33248.0,26.0,184,1
0,24,1,33.0,0,2,1,27344.0,26.0,274,1
1,36,1,35.0,0,2,1,2630.0,124.0,153,1
0,57,1,other,0,2,1,36618.0,26.0,247,1
1,66,1,28.0,0,2,1,40434.0,26.0,209,1
1,46,1,other,0,2,1,2630.0,157.0,142,1
0,36,1,28.0,0,2,1,40418.0,124.0,189,1
0,58,1,39.0,0,3,1,33810.0,26.0,61,1
1,39,1,6.0,0,2,1,26516.0,124.0,34,1
0,38,1,18.0,0,2,1,2630.0,157.0,263,1
1,41,1,8.0,0,2,1,43670.0,124.0,257,1
0,46,1,30.0,0,2,1,21949.0,157.0,291,1
1,26,1,29.0,0,1,1,28427.0,26.0,257,1
0,39,1,8.0,0,2,1,44492.0,124.0,97,1
1,44,1,28.0,0,2,1,44392.0,124.0,65,1
0,38,1,28.0,0,2,1,18906.0,other,136,1
0,39,1,28.0,0,2,1,41217.0,124.0,120,1
1,45,1,8.0,0,2,1,40229.0,26.0,116,1
1,44,1,28.0,0,3,1,44253.0,26.0,242,1
0,61,1,30.0,0,3,1,30674.0,26.0,56,1
0,50,1,28.0,0,2,1,44850.0,26.0,200,1
0,24,1,30.0,0,1,1,23495.0,152.0,225,1
1,57,1,28.0,0,2,1,35936.0,154.0,82,1
0,50,1,28.0,0,3,1,64214.0,26.0,145,1
0,40,1,36.0,0,2,1,29832.0,156.0,286,1
1,50,1,other,0,2,1,34425.0,124.0,145,1
0,51,1,28.0,0,2,1,29863.0,other,45,1
0,54,1,33.0,0,2,1,30217.0,124.0,253,1
0,47,1,28.0,0,2,1,23593.0,26.0,41,1
0,46,1,41.0,0,3,1,38905.0,26.0,109,1
0,48,1,28.0,0,2,1,44481.0,26.0,180,1
1,71,1,28.0,0,3,1,30996.0,124.0,100,1
0,59,1,28.0,0,2,1,50939.0,124.0,261,1
1,51,1,11.0,0,2,1,41913.0,157.0,259,1
0,53,1,other,0,2,1,2630.0,26.0,276,1
1,36,1,46.0,0,2,1,31405.0,124.0,27,1
1,56,1,28.0,0,3,1,37904.0,other,278,1
0,47,1,28.0,0,2,1,39220.0,124.0,294,1
1,60,1,28.0,0,2,1,2630.0,124.0,206,1
0,29,1,other,0,2,1,29375.0,157.0,160,1
0,22,1,14.0,0,1,0,37401.0,152.0,247,1
1,39,1,28.0,0,2,1,44055.0,26.0,49,1
1,50,1,28.0,0,2,1,53444.0,26.0,229,1
1,37,1,15.0,0,2,1,31500.0,124.0,51,1
0,39,1,28.0,0,2,1,51514.0,124.0,259,1
1,38,1,50.0,0,2,1,34982.0,26.0,100,1
1,22,1,other,0,1,1,32777.0,152.0,241,1
1,32,1,47.0,0,1,1,34163.0,152.0,21,1
0,38,1,21.0,0,2,1,30886.0,124.0,274,1
0,34,1,other,0,2,1,20690.0,124.0,120,1
0,47,1,28.0,0,2,1,32496.0,26.0,29,1
0,45,1,8.0,0,2,1,40943.0,26.0,160,1
0,34,1,15.0,0,1,1,32219.0,124.0,121,1
0,22,1,other,0,1,1,73665.0,other,117,1
0,49,1,other,0,2,1,43414.0,124.0,203,1
1,43,1,28.0,0,2,1,38730.0,26.0,105,1
0,22,1,6.0,0,1,1,39400.0,152.0,20,1
1,56,1,28.0,0,2,1,2630.0,156.0,107,1
0,26,1,14.0,0,1,1,2630.0,152.0,86,1
1,40,1,29.0,0,2,1,48102.0,26.0,203,1
0,24,1,11.0,0,1,1,18479.0,152.0,124,1
0,43,1,28.0,0,2,1,2630.0,124.0,289,1
1,45,1,28.0,0,2,1,36930.0,26.0,181,1
1,34,1,3.0,0,2,1,21337.0,26.0,75,1
1,76,1,28.0,0,2,1,39560.0,124.0,137,1
1,48,1,29.0,0,2,1,2630.0,26.0,227,1
0,79,1,41.0,0,2,1,37420.0,124.0,234,1
0,47,1,28.0,0,2,1,36273.0,26.0,291,1
1,43,1,28.0,0,2,1,33211.0,26.0,40,1
1,76,1,28.0,0,2,1,40688.0,26.0,72,1
1,37,1,other,0,2,1,28720.0,156.0,49,1
0,46,1,other,0,2,1,32641.0,124.0,250,1
1,36,1,30.0,0,2,1,57539.0,152.0,176,1
0,30,1,28.0,0,2,1,38489.0,154.0,54,1
0,41,1,28.0,0,2,1,38368.0,26.0,146,1
0,67,1,33.0,0,2,1,31480.0,124.0,122,1
1,21,1,other,0,1,1,32514.0,152.0,121,1
0,49,1,50.0,0,2,1,34465.0,26.0,266,1
1,29,1,13.0,0,1,1,29463.0,152.0,206,1
1,62,1,28.0,0,2,1,49939.0,124.0,247,1
0,50,1,15.0,0,2,1,33666.0,124.0,242,1
0,38,1,28.0,0,3,1,42513.0,122.0,54,1
0,23,1,47.0,0,1,1,26753.0,152.0,15,1
0,50,1,28.0,0,2,1,38560.0,26.0,120,1
0,39,1,36.0,0,3,1,27610.0,156.0,55,1
1,36,1,47.0,0,2,1,32170.0,124.0,280,1
0,50,1,13.0,0,3,1,40628.0,26.0,298,1
0,56,1,28.0,0,2,1,35296.0,other,193,1
0,46,1,28.0,0,2,1,37057.0,26.0,117,1
0,37,1,other,0,2,1,27585.0,other,266,1
0,34,1,3.0,0,2,1,28672.0,124.0,289,1
0,56,1,28.0,0,3,1,42555.0,26.0,180,1
1,51,1,33.0,0,2,1,31454.0,other,18,1
0,58,1,28.0,0,2,1,52876.0,26.0,274,1
1,53,1,28.0,0,3,1,76259.0,26.0,88,1
0,45,1,28.0,0,2,1,37605.0,26.0,43,1
0,59,1,45.0,0,2,0,26459.0,26.0,91,1
0,53,1,28.0,0,3,1,45919.0,other,127,1
1,44,1,41.0,0,2,1,40987.0,other,240,1
1,57,1,28.0,0,3,1,44320.0,26.0,65,1
1,27,1,28.0,0,2,1,2630.0,other,149,1
1,56,1,3.0,0,3,1,28035.0,124.0,292,1
0,42,1,28.0,0,2,1,60185.0,124.0,252,1
0,49,1,36.0,0,2,1,2630.0,156.0,83,1
1,36,1,8.0,0,2,1,41196.0,157.0,135,1
1,37,1,41.0,0,2,1,2630.0,156.0,80,1
0,63,1,8.0,0,2,1,2630.0,124.0,96,1
1,53,1,28.0,0,2,1,2630.0,26.0,121,1
1,21,1,28.0,0,2,1,38114.0,124.0,257,1
0,26,1,46.0,0,1,1,2630.0,124.0,90,1
0,34,1,other,0,2,1,29715.0,other,15,1
0,45,1,28.0,0,2,1,2630.0,157.0,104,1
1,58,1,28.0,0,2,1,42661.0,26.0,53,1
1,42,1,28.0,0,2,1,2630.0,26.0,150,1
1,46,1,28.0,0,2,1,43774.0,other,105,1
0,50,1,28.0,0,2,1,23754.0,26.0,80,1
0,29,1,11.0,0,1,0,36255.0,152.0,105,1
0,40,1,13.0,0,2,1,29866.0,26.0,172,1
1,46,1,47.0,0,2,1,35351.0,26.0,241,1
0,22,1,15.0,0,1,1,44392.0,152.0,36,1
0,71,1,28.0,0,3,1,76288.0,26.0,167,1
1,44,1,50.0,0,3,1,49477.0,other,20,1
0,65,1,8.0,0,2,1,39423.0,26.0,230,1
0,23,1,other,0,1,1,2630.0,152.0,209,1
0,43,1,8.0,0,2,1,2630.0,124.0,160,1
1,42,1,28.0,0,2,1,62692.0,26.0,220,1
1,28,1,35.0,0,1,1,2630.0,152.0,60,1
1,34,1,35.0,0,2,1,2630.0,156.0,84,1
1,46,1,other,0,2,1,31263.0,124.0,156,1
0,65,1,28.0,0,2,1,27028.0,124.0,62,1
1,35,1,15.0,0,2,1,33425.0,152.0,205,1
1,50,1,other,0,2,1,49648.0,26.0,135,1
0,49,1,3.0,0,2,1,30577.0,26.0,291,1
0,42,1,28.0,0,2,1,2630.0,other,227,1
0,30,1,39.0,0,1,1,48444.0,124.0,237,1
0,46,1,8.0,0,2,1,44412.0,26.0,135,1
0,58,1,28.0,0,2,1,42063.0,26.0,172,1
0,59,1,28.0,0,2,1,48945.0,26.0,179,1
0,49,1,8.0,0,3,1,49897.0,26.0,14,1
1,52,1,28.0,0,2,1,57716.0,26.0,140,1
0,40,1,11.0,0,2,1,2630.0,26.0,202,1
0,51,1,28.0,0,2,1,33485.0,26.0,290,1
0,33,1,8.0,0,2,1,2630.0,124.0,101,1
0,53,1,2.0,0,3,1,27323.0,26.0,13,1
1,38,1,28.0,0,2,1,69856.0,26.0,159,1
1,50,1,8.0,0,2,1,66065.0,26.0,244,1
0,45,1,28.0,0,3,1,2630.0,122.0,215,1
0,34,1,10.0,0,2,1,68597.0,152.0,216,1
0,47,1,28.0,0,2,1,52315.0,26.0,123,1
1,41,1,other,0,2,1,2630.0,157.0,83,1
0,48,1,28.0,0,2,1,47870.0,156.0,242,1
0,52,1,50.0,0,2,1,24496.0,124.0,175,1
1,26,1,other,0,1,1,31229.0,152.0,48,1
0,59,1,28.0,0,3,1,27522.0,26.0,263,1
0,38,1,35.0,0,2,1,44181.0,124.0,118,1
1,39,1,28.0,0,3,1,41040.0,other,221,1
0,41,1,other,0,2,1,29007.0,124.0,11,1
0,34,1,14.0,0,2,1,2630.0,156.0,197,1
1,59,1,28.0,0,3,1,24611.0,124.0,193,1
0,37,1,28.0,0,2,1,27681.0,other,274,1
0,23,1,other,0,1,1,35625.0,152.0,144,1
0,46,1,36.0,1,2,1,2630.0,156.0,279,1
1,38,1,30.0,0,2,1,29812.0,124.0,82,1
1,21,1,other,0,1,1,41503.0,152.0,114,1
0,45,1,other,0,3,1,2630.0,156.0,231,1
1,26,1,21.0,0,1,0,29485.0,152.0,73,1
0,47,1,28.0,0,2,1,35863.0,26.0,49,1
0,41,1,30.0,0,2,1,2630.0,other,132,1
1,28,1,other,0,1,1,28411.0,26.0,282,1
0,51,1,28.0,0,3,1,60402.0,26.0,201,1
0,39,1,28.0,0,2,1,56683.0,other,85,1
1,33,1,14.0,0,2,1,22971.0,124.0,181,1
0,65,1,50.0,0,2,1,48312.0,other,105,1
0,48,1,41.0,0,2,1,32260.0,26.0,125,1
0,45,1,14.0,0,2,1,33219.0,26.0,234,1
0,49,1,36.0,0,2,1,27329.0,124.0,272,1
1,37,1,33.0,0,2,1,2630.0,124.0,299,1
0,44,1,11.0,0,2,1,49620.0,154.0,19,1
0,51,1,3.0,0,3,1,2630.0,156.0,171,1
0,54,1,28.0,0,2,1,43941.0,124.0,177,1
0,37,1,28.0,0,2,1,43942.0,26.0,180,1
1,42,1,28.0,0,2,1,39031.0,26.0,140,1
1,37,1,28.0,0,2,1,42511.0,26.0,238,1
1,54,1,8.0,0,2,1,37432.0,other,289,1
1,38,1,28.0,0,2,1,20864.0,122.0,148,1
0,59,1,28.0,0,3,1,48568.0,26.0,114,1
1,43,1,29.0,0,2,1,38383.0,124.0,154,1
1,37,1,28.0,0,2,1,31475.0,26.0,134,1
1,41,1,28.0,0,2,1,49040.0,122.0,199,1
0,22,1,33.0,0,1,1,48237.0,152.0,90,1
1,38,1,28.0,0,2,1,35074.0,122.0,295,1
0,32,1,8.0,0,1,1,24526.0,26.0,197,1
0,66,1,28.0,0,3,1,39743.0,26.0,222,1
0,47,1,46.0,0,2,1,29365.0,26.0,219,1
0,24,1,29.0,0,2,1,2630.0,124.0,232,1
1,52,1,28.0,0,2,1,31307.0,26.0,203,1
1,45,1,8.0,0,2,1,38864.0,154.0,133,1
1,21,1,other,0,2,1,2630.0,156.0,41,1
1,49,1,14.0,0,2,1,27028.0,26.0,214,1
0,44,1,28.0,0,2,1,52133.0,124.0,28,1
0,49,1,28.0,0,3,1,2630.0,26.0,202,1
0,45,1,47.0,0,2,1,39658.0,26.0,126,1
0,43,1,28.0,0,2,1,52493.0,26.0,113,1
1,45,1,28.0,0,2,1,45960.0,124.0,65,1
0,49,1,other,0,2,1,2630.0,157.0,286,1
0,45,1,33.0,0,2,1,2630.0,124.0,79,1
0,23,1,other,0,1,1,42387.0,124.0,181,1
1,46,1,other,0,2,1,2630.0,157.0,157,1
0,38,1,28.0,0,3,1,30765.0,124.0,125,1
0,54,1,28.0,0,3,1,52046.0,26.0,284,1
0,29,1,18.0,0,1,1,41042.0,152.0,174,1
0,36,1,35.0,0,2,1,2630.0,other,77,1
0,41,1,other,0,3,1,2630.0,124.0,260,1
0,40,1,28.0,0,2,1,66403.0,122.0,299,1
1,45,1,28.0,0,2,1,472042.0,26.0,155,1
0,40,1,28.0,0,3,1,50930.0,26.0,117,1
0,39,1,other,0,2,1,25572.0,154.0,252,1
1,50,1,11.0,0,2,0,29792.0,124.0,200,1
0,58,1,8.0,0,2,1,2630.0,other,178,1
1,27,1,41.0,0,2,1,2630.0,156.0,161,1
0,67,1,11.0,0,2,1,2630.0,other,26,1
1,41,1,28.0,0,2,1,38632.0,124.0,205,1
1,55,1,28.0,0,2,1,29116.0,26.0,268,1
1,44,1,28.0,0,2,1,28293.0,26.0,205,1
0,58,1,50.0,0,2,1,43269.0,other,265,1
1,34,1,28.0,0,2,1,37902.0,124.0,286,1
0,22,1,28.0,0,1,1,39359.0,124.0,274,1
1,37,1,28.0,0,2,1,26369.0,26.0,95,1
0,51,1,8.0,0,2,1,33214.0,other,261,1
0,40,1,6.0,0,3,1,24916.0,157.0,123,1
0,46,1,28.0,0,3,1,62587.0,26.0,237,1
0,48,1,28.0,0,3,1,57423.0,26.0,241,1
0,46,1,28.0,0,2,1,33160.0,124.0,93,1
1,37,1,28.0,0,2,1,45730.0,26.0,195,1
1,71,1,other,0,1,0,2630.0,other,41,1
0,43,1,28.0,0,2,1,43998.0,124.0,204,1
0,76,1,35.0,0,2,1,24830.0,other,269,1
1,22,1,29.0,0,1,1,2630.0,other,23,1
1,41,1,28.0,0,2,1,2630.0,156.0,174,1
1,34,1,other,0,2,1,35255.0,124.0,200,1
1,50,1,50.0,0,3,1,19036.0,26.0,15,1
1,51,1,other,0,2,1,43078.0,26.0,83,1
1,40,1,36.0,0,2,1,28613.0,26.0,78,1
1,24,1,37.0,0,1,1,28355.0,152.0,183,1
1,57,1,28.0,0,3,1,107566.0,26.0,82,1
1,54,1,28.0,0,2,0,46116.0,124.0,189,1
0,38,1,35.0,0,2,1,2630.0,124.0,117,1
0,50,1,28.0,0,2,1,33248.0,26.0,237,1
0,31,1,other,0,2,1,2630.0,other,43,1
1,40,1,15.0,0,2,1,28246.0,124.0,207,1
0,63,1,28.0,0,2,1,2630.0,other,146,1
0,58,1,28.0,0,3,1,32812.0,26.0,173,1
0,46,1,28.0,0,2,1,37191.0,124.0,282,1
0,44,1,35.0,0,3,1,25806.0,26.0,246,1
1,49,1,28.0,0,2,1,68447.0,26.0,175,1
1,23,1,3.0,0,1,0,30060.0,160.0,156,1
1,37,1,28.0,0,2,1,37213.0,26.0,10,1
0,43,1,8.0,0,2,1,29673.0,124.0,36,1
0,65,1,3.0,0,3,1,39623.0,26.0,12,1
0,36,1,8.0,0,2,1,38597.0,124.0,86,1
1,52,1,other,0,2,1,2630.0,156.0,107,1
0,65,1,other,0,2,1,2630.0,other,244,1
0,28,1,28.0,0,1,1,23674.0,152.0,215,1
1,46,1,28.0,0,2,1,40448.0,26.0,288,1
0,33,1,other,0,1,1,31561.0,26.0,32,1
1,33,1,39.0,0,2,1,2630.0,157.0,293,1
0,30,1,28.0,0,1,1,36925.0,124.0,226,1
1,39,1,other,0,2,1,18059.0,154.0,227,1
0,26,1,28.0,0,1,1,42863.0,26.0,146,1
1,25,1,36.0,0,1,1,30045.0,152.0,30,1
1,32,1,28.0,0,2,1,29680.0,124.0,224,1
0,33,1,28.0,0,2,1,2630.0,157.0,97,1
1,32,1,28.0,0,2,1,30606.0,124.0,147,1
0,49,1,28.0,0,2,1,2630.0,other,51,1
0,50,1,28.0,0,3,1,46922.0,124.0,173,1
1,49,1,28.0,0,2,1,31252.0,26.0,147,1
1,46,1,46.0,0,2,1,21045.0,124.0,37,1
0,30,1,10.0,0,1,1,31273.0,152.0,133,1
0,35,1,other,0,2,1,22552.0,26.0,280,1
1,42,1,28.0,0,2,1,51359.0,26.0,83,1
0,54,1,6.0,0,2,1,31223.0,26.0,144,1
1,49,1,28.0,0,2,1,41511.0,26.0,20,1
0,62,1,35.0,0,2,1,36164.0,26.0,48,1
0,45,1,28.0,0,2,1,30797.0,124.0,65,1
1,44,1,8.0,0,2,1,46380.0,other,46,1
0,46,1,28.0,0,2,1,32210.0,124.0,54,1
0,47,1,8.0,0,2,1,24497.0,26.0,178,1
1,29,1,28.0,0,2,1,24485.0,124.0,278,1
0,53,1,14.0,0,2,1,53080.0,156.0,134,1
1,26,1,41.0,0,2,1,24005.0,124.0,207,1
0,44,1,45.0,0,2,1,37608.0,124.0,128,1
0,21,1,13.0,0,1,1,39598.0,152.0,183,1
1,47,1,28.0,0,2,1,43921.0,124.0,224,1
0,37,1,28.0,0,2,1,32897.0,122.0,149,1
0,22,1,other,0,1,0,26341.0,152.0,266,1
0,37,1,28.0,0,2,1,39342.0,26.0,25,1
1,39,1,28.0,0,2,1,42497.0,26.0,298,1
1,41,1,3.0,0,2,1,21548.0,26.0,98,1
1,29,1,11.0,0,2,1,27226.0,156.0,94,1
0,26,1,46.0,0,1,1,30241.0,152.0,44,1
0,24,1,37.0,0,1,1,41026.0,152.0,126,1
0,39,1,other,0,2,1,24577.0,124.0,70,1
0,40,1,28.0,0,2,1,37596.0,other,261,1
0,45,1,46.0,0,2,1,20159.0,124.0,261,1
0,41,1,8.0,0,2,1,37471.0,124.0,182,1
0,50,1,28.0,0,2,1,32855.0,other,93,1
0,27,1,other,0,1,1,30422.0,152.0,230,1
1,50,1,33.0,0,2,1,43012.0,26.0,278,1
0,57,1,29.0,0,2,1,32903.0,124.0,157,1
0,30,1,11.0,0,1,1,2630.0,124.0,40,1
0,58,1,45.0,0,2,1,29298.0,124.0,187,1
0,41,1,46.0,0,2,1,28543.0,124.0,206,1
0,69,1,28.0,0,3,1,33639.0,26.0,279,1
0,31,1,41.0,0,1,1,2630.0,other,242,1
1,57,1,28.0,0,2,1,2630.0,157.0,144,1
0,51,1,other,0,2,1,33168.0,124.0,297,1
0,45,1,41.0,0,2,1,36542.0,124.0,258,1
0,30,1,28.0,0,2,1,54160.0,122.0,81,1
0,34,1,21.0,0,2,1,35098.0,124.0,29,1
0,34,1,41.0,0,2,1,30164.0,26.0,79,1
0,59,1,28.0,0,3,1,2630.0,124.0,33,1
0,57,1,28.0,0,2,1,35342.0,26.0,218,1
0,53,1,28.0,0,2,1,2630.0,26.0,247,1
1,48,1,28.0,0,2,1,47646.0,26.0,243,1
0,34,1,3.0,0,2,1,19680.0,124.0,204,1
1,38,1,28.0,0,2,1,28000.0,124.0,13,1
0,44,1,28.0,0,2,1,47991.0,other,15,1
0,50,1,28.0,0,2,1,27339.0,124.0,91,1
1,31,1,14.0,0,1,1,2630.0,156.0,115,1
0,42,1,50.0,0,3,1,36295.0,124.0,161,1
0,52,1,28.0,0,2,1,46408.0,26.0,200,1
0,69,1,28.0,0,3,1,59855.0,26.0,200,1
0,55,1,28.0,0,2,1,45335.0,122.0,71,1
0,38,1,8.0,0,2,1,2630.0,26.0,44,1
0,50,1,3.0,0,2,1,37693.0,26.0,58,1
0,46,1,other,0,3,1,2630.0,26.0,241,1
1,38,1,41.0,0,2,1,30249.0,other,122,1
1,31,1,30.0,0,2,1,24411.0,154.0,197,1
1,46,1,28.0,0,2,1,47964.0,other,32,1
0,50,1,28.0,0,3,1,35209.0,26.0,232,1
0,44,1,47.0,0,2,1,26373.0,26.0,123,1
1,39,1,45.0,0,2,1,26554.0,124.0,151,1
0,53,1,28.0,0,2,1,49091.0,26.0,180,1
0,33,1,41.0,0,1,1,26900.0,124.0,99,1
1,32,1,28.0,0,2,1,32914.0,122.0,97,1
1,42,1,28.0,0,2,1,41130.0,124.0,88,1
0,60,1,28.0,0,2,1,34669.0,26.0,162,1
0,54,1,41.0,0,2,1,41577.0,other,61,1
1,46,1,28.0,0,2,1,38627.0,124.0,267,1
0,53,1,28.0,0,2,1,38717.0,26.0,169,1
1,23,1,30.0,0,1,1,24061.0,152.0,111,1
1,36,1,28.0,0,2,0,40128.0,26.0,235,1
1,28,1,28.0,0,1,1,26751.0,154.0,16,1
0,48,1,46.0,0,2,1,30550.0,124.0,104,1
0,41,1,other,0,2,1,41928.0,other,175,1
1,64,1,28.0,0,2,1,47349.0,other,182,1
0,56,1,other,0,2,1,31000.0,124.0,27,1
1,28,1,28.0,0,1,1,2630.0,other,166,1
0,62,1,28.0,0,2,1,33955.0,26.0,227,1
0,65,1,28.0,0,3,1,44279.0,122.0,85,1
1,25,1,14.0,0,1,0,46082.0,152.0,162,1
0,43,1,48.0,0,2,1,2630.0,124.0,261,1
1,43,1,28.0,0,3,1,42400.0,26.0,150,1
1,37,1,other,0,2,1,22572.0,154.0,151,1
0,23,1,10.0,0,1,1,22132.0,26.0,151,1
0,39,1,6.0,0,2,1,36968.0,26.0,36,1
0,47,1,28.0,0,2,1,34847.0,26.0,237,1
0,45,1,18.0,0,2,1,39476.0,124.0,242,1
1,52,1,36.0,0,2,1,42731.0,124.0,10,1
1,73,1,28.0,0,2,1,37652.0,26.0,65,1
0,70,1,28.0,0,2,1,45248.0,26.0,226,1
1,30,1,other,0,2,1,2630.0,156.0,220,1
1,42,1,28.0,0,2,1,48978.0,26.0,20,1
0,37,1,28.0,0,2,1,45119.0,124.0,24,1
1,23,1,other,0,1,1,24366.0,152.0,293,1
0,22,1,41.0,0,1,1,51582.0,124.0,271,1
1,43,1,28.0,0,2,1,40830.0,26.0,158,1
0,40,1,28.0,0,2,1,34596.0,other,254,1
0,28,1,41.0,0,1,1,2630.0,152.0,21,1
1,36,1,28.0,0,2,1,50318.0,other,269,1
1,32,1,28.0,0,2,1,37911.0,156.0,213,1
1,49,1,28.0,0,3,1,55389.0,124.0,184,1
1,44,1,28.0,0,2,1,58361.0,124.0,286,1
1,34,1,46.0,0,2,1,29607.0,124.0,13,1
0,59,1,39.0,0,3,1,28373.0,26.0,298,1
1,40,1,3.0,0,2,1,28845.0,other,59,1
0,39,1,37.0,0,2,1,32687.0,124.0,154,1
0,29,1,41.0,0,1,1,25616.0,156.0,146,1
0,42,1,2.0,0,2,1,42685.0,124.0,58,1
1,70,1,47.0,0,3,1,39612.0,26.0,208,1
1,30,1,3.0,0,2,1,32589.0,154.0,238,1
0,64,1,46.0,0,2,1,2630.0,other,182,1
1,47,1,28.0,0,2,1,30430.0,26.0,201,1
0,76,1,28.0,0,2,1,45740.0,other,45,1
0,30,1,11.0,0,2,1,15573.0,124.0,256,1
0,49,1,3.0,0,2,1,22030.0,124.0,79,1
0,54,1,28.0,0,2,1,2630.0,other,57,1
0,54,1,28.0,0,3,1,2630.0,26.0,32,1
0,41,1,28.0,0,2,1,37500.0,124.0,296,1
0,55,1,28.0,0,2,1,48795.0,124.0,50,1
0,68,1,28.0,0,3,1,2630.0,156.0,276,1
